artist_name,avg_duration
Integrity,158.1971
Carlos Nakai,158.24934
The Flying Pickets,158.40608
Royal Crown Revue,158.40608
Airliner,158.44526000000002
They Might Be Giants,158.45832
Los Iracundos,158.48444
Heinz Rudolf Kunze,158.484445
Jungle Rot,158.53669
Paul Revere & The Raiders (featuring Mark Lindsay),158.61506
The Blue Bloods,158.6673
Quarteto Em Cy,158.9024
Beth Orton,158.95465
Secos And Molhados,158.98077
Holly Cole,158.98077
Love Me Destroyer,159.03302
Harem Scarem,159.08526
Fredi,159.09832
Casiotone For The Painfully Alone,159.333425
Malvina Reynolds,159.346485
The Sunshine Boys,159.34649
Stan Rogers,159.45098
Cockney Rejects,159.4771
The Grass Roots,159.4771
Ben Ricour,159.55546
Don Tetto,159.60771
The Falcon,159.7122
Youth Brigade,159.73832
Frightened Rabbit,159.76444
Hello Saferide,159.89506
David Allan Coe,159.89506
Sonny Boy Williamson,159.99955
Riley Puckett,160.05179
Darkest Hour,160.10404
Jerry Butler,160.13016
Talkdemonic,160.13016
U.S. Bombs,160.1824
Charlottefield,160.20853
Gerry & The Pacemakers,160.23465
Charley Patton,160.28689
The Blow Monkeys,160.31302
Frog Eyes,160.39138
A Balladeer,160.46975
Bloodlined Calligraphy,160.49587
Che Sudaka,160.49587
Fiction Plane,160.49587
The Andrews Sisters,160.51328666666666
Black Time,160.54812
Let's Go Bowling,160.57424
Roy Orbison,160.715302
Handsome Furs,160.78322
Mitch Benn and The Distractions,160.80934
Jimmy Yancey,160.80934
Bikini Machine,160.939955
Steve Wynn & The Miracle 3,161.10975
Goblin,161.12281
Bloodsimple,161.2273
Inked In Blood,161.2273
Yonder Mountain String Band,161.33179
Brian Eno,161.3405
The Men They Couldn't Hang,161.35791
Blood_ Sweat & Tears,161.43628
Cali Agents,161.47546499999999
William Bell / Judy Clay,161.48853
Pegi Young,161.56689
Bobbie Gentry,161.60608000000002
Luis Alberto Spinetta,161.61914
Bing Crosby_ The Andrews Sisters,161.64526
The Platters,161.67138
Less Than Jake,161.74975
Icons of Filth,161.77587
Cher,161.77587499999998
The New Lost City Ramblers,161.85424
The Proclaimers,161.88036
Smokie,161.90649
The Crystal Method,161.93260500000002
The Spencer Davis Group,161.95873
The Blue Nile,162.01098
Mississippi Fred McDowell,162.06322
Spinal Tap,162.08934
André Herman Düne,162.19383
The Features,162.219955
Soulphiction,162.37669
Bert Jansch,162.415875
4 Promille,162.48118
Ghoti Hook,162.61179
John Cale,162.65532666666667
Steve Riley & The Mamou Playboys,162.66404
Louis XIV,162.66404
Nelson Cavaquinho,162.66404
Krisiun,162.69016
The Blues Band,162.69016
Rufus Thomas,162.79465
Lagwagon,162.82076999999998
Euros Childs,162.87302
The Paradons,162.89914
Magnapop,162.92526
July,162.92526
Anggun,162.93397
Sleeping States,162.97751
The Only Ones,162.97751
The Thermals,163.00363
Mano Negra,163.081995
Peggy Lee,163.082
K-Ci & JoJo,163.108115
Aretha Franklin,163.16036333333332
The Young Rascals,163.18649
Citizen Fish,163.23873
Kittie,163.26485333333335
Electrocutango,163.29098
Toro Y Moi,163.3171
Morgion,163.3171
"Current 93 & Bonnie ""Prince"" Billy",163.34322
Carol Sloane,163.34322
Mychael Danna,163.34322
Messer Chups,163.395465
Graham Gouldman,163.47383
Misfits,163.56526
Floyd Tillman,163.57832
Bonnie Guitar,163.60444
Patrick Street,163.63057
Bosse,163.65669
Caterina Valente,163.89179
Frank Chacksfield & His Orchestra,163.94404
Heredeiros Da Crus,163.99628
Veruca Salt,164.0224
Ike & Tina Turner,164.153015
Percy Sledge,164.17914
Gluecifer,164.23138
Dance Hall Crashers,164.27057
Gallows,164.33587
The Dubliners,164.33587
Gob,164.348935
Sepultura,164.38812000000001
Margaret Whiting,164.44036
Fujiya & Miyagi,164.44036
Marvin & Johnny,164.46649
Gene Autry,164.570975
Patsy Cline,164.67546
Kind of Like Spitting,164.71465
The Original Five Blind Boys Of Mississippi,164.75383
The Shangri-Las,164.80608
Lonesome River Band,164.80608
Daniel Darc,164.8322
You Love Her Coz Shes Dead,164.85832
Deep Blue Something,164.88444
Kerrs Pink,164.91057
Johnny Paycheck,165.028115
Steve Bug,165.09342
Jocelyn Pook,165.09342
Lhasa De Sela,165.17179
Big John Greer,165.17179
The Clean,165.25016
Billy J. Kramer,165.276285
Jimmy Reed,165.3024
The Vandals,165.302405
Presidents Of The United States Of America,165.38077
Skye Sweetnam,165.40689
The Benjamin Gate,165.48526
Living Things,165.51138500000002
The Chantels,165.537505
Sha Na Na,165.61587
Sofia Karlsson,165.69424
Coldworker,165.78566999999998
Soft,165.82485
Go-Go's,165.82485
Mustard Plug,165.864035
Holger Biege,165.92934
xbxrx,165.95546
Damon Aaron,165.968525
David Scott,165.98159
Robert Goulet,166.05995
Tokyo Police Club,166.1122
hey Negrita,166.13832
Naked Aggression,166.16444
37500 Yens,166.21669
Saigon,166.24281
Guitar Slim,166.24281
Marcilo Agro e il Duo Maravilha,166.24281
Turn Pale,166.26893
Eddie Boyd,166.3473
Dale Watson and His Lonely Stars,166.3473
Michael Giacchino,166.35601
Grave Plott,166.39955
The Derek Trucks Band,166.47791
Nat King Cole,166.47791
Tommy James & The Shondells,166.50404
Jazz Gillum,166.5171
The Swinging Blue Jeans,166.53016
Traffic Jam,166.53016
Les Malpolis,166.53016
Digital Mystikz,166.60853
Blessure Grave,166.66077
The Herbaliser feat. MF Doom,166.68689
Etta James,166.68689
Dennis Brown,166.71302
The BellRays,166.76526
Eino Grön,166.79138
Good Riddance,166.79138
Raz Ohara,166.935055
Yaga_ Mackie,166.961175
Laurel Canyon Ramblers,167.00036
The Soft Pack,167.02649
Lenny LeBlanc,167.07873
Taking Dawn,167.13098
Family Four,167.1571
Articles Of Faith,167.20934
Johnny Nash,167.26159
Jawbox,167.26159
New Radiant Storm King,167.28771
THE INK SPOTS,167.31383499999998
Clarence Carter,167.313835
Black Flag,167.3922
Mandy Barnett,167.47057
Willie Bobo,167.52281
Dirty Projectors,167.57506
Spoiler,167.60118
Angels and Airwaves,167.61424
The Scare,167.65342
Stockholm Monsters,167.653425
The Beat,167.73179
Morphine,167.74485
Let's Go Sailing,167.75791
Mr. Airplane Man,167.78404
Gods of Blitz,167.797095
Elysia,167.81016
Hello Goodbye,167.81016
Grandmaster Flash & The Furious Five,167.83628
matchbox twenty,167.96689
The Fortunes,167.96689
Danny Williams,168.01914
T.O.K.,168.07138
O Caiman Do Rio Tea,168.12363
Shirley Scott,168.14975
Victoria Williams,168.202
Pyrolator,168.28036
The Velvelettes,168.28036
Bill Cosby,168.31955
D'Nash,168.46322
Swanton Bombs,168.46322
The Dodos,168.48934
Engenheiros Do Hawaii,168.51546
Cole Porter,168.54159
Lonnie Johnson,168.54159
The Penguins,168.54159
The Old Dead Tree,168.58077
Rockin' Rebels,168.646075
Jimmy Wakely,168.64608
Claude King,168.6722
Sharon Burch,168.6722
Johnny Cash,168.68961333333334
The Salteens,168.80281
Matthew Sweet,168.80281000000002
Pee Wee King,168.802815
The Presidents of the United States of America,168.844608
Minotaur Shock,168.86812
Skepta,168.9073
Barclay James Harvest,168.93342
The Impressions,168.953015
Margot & The Nuclear So And So's,168.95955
Bob Log III,168.95955
Lieutenant Pigeon,169.06404
Slaughter And The Dogs,169.06404
Pavement,169.11628
Wheel Of Fortune,169.11628
Pain of Salvation,169.16853
The Comsat Angels,169.19465000000002
Reach The Sky,169.22077
Perez Prado,169.22077
The Partridge Family,169.27302
Ananda Shankar,169.29914
Shawn Colvin,169.312195
Neneh Cherry,169.35138
Gladys Knight & The Pips,169.35138
Pascal Comelade,169.37750666666668
Mississippi John Hurt,169.37750666666668
Alexia,169.37751
Bobby Taylor,169.39057000000003
Nathan Abshire,169.42975
The Sunshine Fix,169.468935
The Lovethugs,169.50812
Kaada,169.50812
Classic Case,169.61261
Gene Harris And The Three Sounds,169.63873
These United States,169.69098
Daleka Obala,169.74322
Köttgrottorna,169.79546
Glen Campbell,169.83029333333334
Freibeuter AG,169.87383
Goasia,169.87383
Converge,169.89995
Ammoncontact featuring Imiuswi,169.89995
Alien Factory,170.00444
Husker Du,170.00444
Turbonegro,170.00444
The Last Resort,170.05669
Gene Kelly,170.08281
Robert Nighthawk,170.10893
Eraserheads,170.14812
Dolly Parton,170.239545
Dazzling Killmen,170.41369333333333
lynch.,170.4224
Michèle Bernard,170.47465
Bobby Hackett,170.50077
Roebeck,170.52689
Team Dresch,170.52689
Herbie Mann,170.55302
Red Foley,170.566075
Tom Rush,170.61831999999998
The Scientists,170.63138
Me First And The Gimme Gimmes,170.65751
Junior Byles,170.670565
Bob Wills,170.68363
Vinícius Calderoni,170.70975
Diana Ross & The Supremes,170.73587
Rolf Harris,170.762
Current 93,170.80118
Roger Clyne & The Peacemakers,170.81424
João Gilberto,170.84036
Lokua Kanza,170.89261
Georgie Fame,170.89261
Girls Can't Catch,170.94485
Burning Airlines,170.94485
Chris Whitley,170.9971
Kelpe,171.02322
Goldmund,171.07546
Thumb,171.12771
Talitha Mackenzie,171.12771
Tim Hardin,171.15383
Arctic Monkeys,171.2322
Sam Baker,171.2322
LMC vs U2,171.25832
T.Love,171.28444
The Robins aka The Coasters,171.28444
Claudine Longet,171.28444
The Wonder Years,171.38893
Deolinda,171.41506
Envelopes,171.41506
Vuokko Hovatta,171.428115
Tim Barry,171.4673
Pony Club,171.51955
Mexican Institute of Sound,171.597915
Ann Peebles,171.62404
Black Oak Arkansas,171.72852666666668
Hatebreed,171.72853
X-ecutioners,171.78077
Biohazard,171.80689
The Satintones,172.01587
Weezer,172.04199499999999
Leroy Gibbons,172.042
The Idle Race,172.05941333333334
The Marvelettes,172.09424
Cartola,172.12036
The Vara-Tones,172.17261
The Soul Stirrers,172.19873
Esa Pakarinen,172.19873
Strongarm,172.25098
Al Campbell,172.2771
The Orchids,172.32934
Fickle Public,172.38159
On Broken Wings,172.44689499999998
K. Sparks,172.48608
Anna Järvinen,172.48608
John Michael Montgomery,172.53832
Motion City Soundtrack,172.55138499999998
Goldfish,172.61669
Southern Culture On The Skids,172.61669
Kajagoogoo,172.66893
Tachenko,172.66893
Jesse Malin,172.66893
Amanda Jenssen,172.69506
Kasabian,172.72118
Loren Connors,172.72118
Humble Pie,172.72118
Justin Hinds & The Dominoes,172.77342
The Miracles,172.81261
Jeffrey & Jack Lewis,172.85179
Brenda Holloway,172.96934
MxPx,172.9824
Russel Garcia,172.982405
Doc Watson,173.06077
Kenny Rogers And Dottie West,173.13914
Seven Day Jesus,173.16526
Chelsea,173.26975
Charred Walls Of The Damned,173.29587
Jay Reatard,173.322
Martin Solveig,173.34812
Southside Johnny & The Asbury Jukes,173.34812
Triumph The Insult Comic Dog,173.37424
Washed Out,173.40036
Les Hou-Lops,173.40036
Finley,173.40036
Cry Cry Cry,173.40036
Stiv Bators,173.42649
The Bop Chords,173.45261
ASHES dIVIDE,173.47873
Vanilla Pod,173.50485
X-ecutioners featuring Ghostface Killah_ Trife and Black Thought,173.53098
Ultra Vivid Scene,173.59627999999998
The Pogues,173.60934
The Hunches,173.66159
La Phaze,173.67029333333335
2Cents,173.71383
Rosendo,173.76608
Plain White T S,173.7922
Hank Williams,173.81832
The Kingbees,173.81832
Showaddywaddy,173.84444
The Elgins,173.84444
The Monochrome Set,173.870565
Superpunk,173.87057
Aceyalone,173.87057
Lightnin' Hopkins,173.92281
The Jack Stafford Foundation,173.97506
Life In Your Way,174.07955
Abba,174.10567
Ronan Hardiman,174.10567
Freda Payne,174.23628
Buena Vista Social Club,174.28853
Tiny Tim,174.34077000000002
Guardian,174.36689
Kingsbury Manx,174.39302
The Lucksmiths,174.41913499999998
Neuraxis,174.41914
Maria Solheim,174.52363
Trijntje Oosterhuis,174.52363
Haustor,174.53669
Sayag Jazz Machine,174.54975
10cc,174.57587
The Box Tops,174.57587
The Shermans,174.57587
Reuben,174.602
Freedy Johnston,174.65424
Memphis Jug Band,174.667305
Love Is All,174.70649
Herman Dune,174.70649
Batmobile,174.732605
The Union Underground,174.75873
Great Northern,174.81098
Infa Riot,174.8371
WERNER REDLICH,174.88934
Tommy Roe,174.91546
New Trolls,174.96771
Bobby Pulido,174.99383
Lil Johnson,175.04608
Eugene McGuinness,175.04608
In Blood We Trust,175.12444
Koyi K Utho,175.22893
Tammi Terrell,175.22893
Taj Mahal,175.28118
Lord Kitchener,175.3073
Wizex,175.3073
R. Crumb And His Cheap Suit Serenaders,175.33342
The Neckbones,175.33342
Altan,175.38567
Abe Vigoda,175.41179
The Stanley Brothers;The Clinch Mountain Boys,175.41179
PATSY CLINE & WILLIE NELSON,175.41179
Left Lane Cruiser,175.41179
Blind Boy Fuller,175.46404
Georgia White,175.46404
The Commodores,175.49016
Avril Lavigne,175.49016
The Partisans,175.56853
Palm Skin Productions,175.59465
Myleene Klass,175.59465
Prong,175.62077
Percy Faith & His Orchestra,175.646895
Field Music,175.69914
Ejectorseat,175.75138
The Datsuns,175.75138
Rumillajta,175.80363
Cripple Clarence Lofton,175.85587
Stevie Wonder,175.8624025
Scout Niblett,175.868935
Biréli Lagrène,175.90812
Lee Dorsey,175.90812
The Swellers,175.93424
Teargas & Plateglass,175.98649
Hector,176.01261
Blue System,176.03873
Static-X,176.104035
Attrition,176.1171
Sibiria,176.1171
Kyle Andrews,176.14322
Sylvester Weaver,176.16934
Sprites,176.34349333333333
DJ Flavours,176.3522
Joni James,176.3522
The Bear Quartet,176.391385
Shirley Bassey,176.40444
Tanya Stephens,176.40444
Splender,176.43057
The Friday Night Boys,176.45669
Laurel Aitken,176.48281
Hem,176.56117666666665
Stan Freberg,176.56118
Hird,176.56118
The Meeting Places,176.5873
Bullion,176.5873
In Case Of Fire,176.61342
Daniel Boone,176.61342
Nirvana,176.63955
VAST,176.66567
Svenne Rubins,176.66567
Jim Murple Memorial,176.66567
B.B. King,176.7005
Lillian Axe,176.74403999999998
Creedence Clearwater Revival,176.76145333333335
The Supernaturals,176.770155
Dan Hicks & His Hot Licks,176.77016
Grass Widow,176.79628
Leroy Anderson,176.84853
Unsane,176.84853
Kokomo Arnold,176.88771
Dominique A,176.92689
Ella Washington,176.97914
White Shoes & The Couples Company,176.9922
Jefferson Airplane,176.99655666666666
Mariano Yanani,177.057505
Riviera Regime,177.05751
Skiantos,177.08363
Lightnin Hopkins,177.08363
Long John Baldry,177.10975
Se:Sa Featuring Sharon Phillips,177.13587
Sleepy John Estes,177.16199333333333
Ultramagnetic MC's,177.21424
PlayRadioPlay!,177.29261
Aberdeen,177.31873
Cazals,177.34485
Béla Fleck,177.37098
Inspectah Deck,177.38403499999998
Human Disease,177.44934
Jonah Martanga,177.52771
Robert Forster,177.53641333333331
Heaven Street Seven,177.54077
Chiasm,177.60608
Laid Back,177.6322
Black Moth Super Rainbow,177.6322
Coltrane Motion,177.68444
Vainica Doble,177.8673
The Clutters,177.88036
Perry Como,177.90213
prinzhorn dance school,177.919545
State Of Bengal,177.91955
Blind Lemon Jefferson,177.93914
RBD,177.94567
Kool Keith,177.94567
Simon & Garfunkel,177.97179
Burt Bacharach & His Orchestra,177.99791
Antony & The Johnsons,178.02404
Jackie Wilson,178.02404
Cab Calloway And His Orchestra,178.05016
The Staple Singers,178.05016
Jerry Rivera,178.07628
4ft Fingers,178.128525
Laura Nyro,178.12853
Cordrazine,178.15465
Giorgio Moroder,178.22431
Jimmy Ruffin,178.28526
The Soundtrack of Our Lives,178.29832499999998
The Tyde,178.31138
The Moldy Peaches,178.311385
Sickboy,178.32009
Manishevitz,178.33751
Jack Johnson / Paula Fuga,178.33751
Jim Nabors,178.36363
Dalto,178.38975
Jo Stafford,178.41587
Martha & The Vandellas,178.42458
Spitalfield,178.49424
The Byrds,178.507305
Charlotte Hatherley,178.520365
Drink To Me,178.62485
Haste The Day,178.78159
Turbostaat,178.78159
I Am The World Trade Center,178.80771
The Classics IV,178.83383
Timebox,178.85995
El Último Ke Zierre,178.88608
Sticks & Stones,178.88608
Johnathan Rice,178.96444
Liza Minnelli,179.01669
Jack Endino,179.06893
Agenda of Swine,179.09506
the feelers,179.1473
Samara Lubelski,179.22567
Cab Calloway_ His Orchestra,179.30404
The Undertones,179.33016
Latin Quarter,179.35628
Earl Hooker,179.3824
Tanya Tucker,179.408525
Blues Traveler,179.40853
LaBelle,179.421585
Alamo Race Track,179.51302
Afterhours,179.53914
I Hate Sally,179.53914
Tony Sly,179.722
The Golden Gate Quartet,179.722
Max Mutzke,179.82649
Paul Revere & The Raiders,179.82649
Supergrass,179.85261
S Club,179.87873
Charge 69,179.90485
Fred Astaire,179.90485
Poison The Well,179.90485
France D'Amour,179.90485
Coleman Hawkins,179.90485333333334
Ferris,179.9571
Moistboyz,179.98322
Pereza,179.99628
Vincent Vallières,180.00934
Lee Wiley,180.03546
Andres Calamaro,180.10512333333332
DMZ,180.16608
By The Tree,180.1922
After Dark,180.1922
The Coup,180.21832
Lola Beltrán,180.27057
Alberta Hunter,180.40118
Spike Jones & His City Slickers,180.40118
El Guapo Stuntteam,180.45342
Woody Guthrie,180.47954499999997
Peter Gabriel,180.50567
Ricky Van Shelton,180.50567
Dressy Bessy,180.53179
Duchess Says,180.61015500000002
Elliott The Letter Ostrich,180.61016
Kid Bailey,180.6624
The Meters,180.688524
Faye Adams,180.688525
Condemned 84,180.71465
Gepe,180.74077
Edgar Winter,180.75383
Peter Pan Speedrock,180.81914
88 Fingers Louie,180.84526
Robert Wilkins,180.84526
Elmer Bernstein,180.84526333333335
Polkaholix,180.884445
Evan Dando,180.89751
The Skatalites,180.89751
That Petrol Emotion,180.97587
Fruit Bats,180.97587
Arrogant Worms,180.988935
Murray Head,181.05424
Tex Williams,181.08036
Nellie Lutcher,181.08036
5 Royales,181.10649
Michael Stanley Band,181.13261
Five,181.25016
Bain Wolfkind,181.26322
Johnny Mathis,181.276285
J.J. Cale,181.31546
Small Arms Dealer,181.34159
Bad Religion,181.34159
Gary Puckett & The Union Gap,181.35465
Junior Senior,181.39383
Kittens for Christian,181.41995
UNKLE,181.46349333333333
Darin,181.4722
1919,181.4722
John Farnham,181.4722
Kettcar,181.49832
Jon Oliva's Pain,181.57669
Roger Whittaker,181.58539666666667
Yo-Yo Ma,181.60281
Black Heat,181.615875
Kelly Clarkson,181.641995
IV Thieves,181.68118
Lustans Lakejer,181.7073
The Mystic Moods Orchestra,181.7073
Ronnie Dove,181.73342
Di-rect,181.78567
Derek Webb,181.78567
Ray Stevens,181.81179
Clout,181.81179
El Pino and the Volunteers_ El Pino & the Volunteers,181.81179
Ladyfuzz,181.83791
Dru Hill,181.850975
Vendetta Red,181.86404
Clint Eastwood & General Saint,181.86404
Fleming & John,181.89016
Ensemble PAN,181.91628
Chicharones,181.9424
Kelis,181.9424
Jackson United,181.9424
Nikki,181.96853
7 Sharp 9,181.99465
Sandy Mouche,181.99465
Chairlift,182.02077
This Mortal Coil,182.04689
HOLLY DUNN,182.05995000000001
Garland Jeffreys,182.09914
Jahn Teigen,182.1122
Sonny Til & The Orioles,182.15138
Los Compadres,182.17751
Mr.Cheeks,182.20363
the bird and the bee,182.22975
The Gonads featuring Kid Punk,182.25587
Jaromir Nohavica,182.25587
Resistance 77,182.36036000000001
Thelma Houston,182.41261
Juliette Gréco,182.43873
King,182.647705
Jessie Lee Miller,182.64771
Jeff Dunham ft. Sweet Daddy D,182.64771
Archie Bronson Outfit,182.64771
Joey Scarbury,182.67383
Zebra,182.673835
Primitive Radio Gods,182.69995
Jackie DeShannon,182.77832
Tally Hall,182.80444
Rob Tognoni,182.80444
Falling Sickness,182.85669
Jay McShann and His Orchestra & Charlie Parker,182.88281
Fatso Jetson,182.882815
The Junior Varsity,182.882815
Equipe 84,182.935055
José González,182.93506
Heavenly States,182.93506
Paul Carrack,182.94376333333332
Daisy Chainsaw,182.96118
Lady & Bird,182.96118
Martha Reeves,183.01342
Thunderstone,183.03955
The Kingstonians,183.06567
Elvis Presley,183.10485
Stretch Arm Strong,183.17016
Erick Sermon,183.18322
Darren Styles,183.19628
The Clash,183.31122
Dianogah,183.35302
Tom Brosseau,183.35302
Permanent Me,183.40526
Joe Arroyo,183.43138
Un Kuartito,183.44879666666668
The Minus 5,183.53587
STEEL PROPHET,183.561995
Los Tres,183.562
Bran Van 3000,183.58812
The Secret Handshake,183.61424
Cock Sparrer,183.61424
Burning Borders,183.71873
Intocable,183.73179
Jasper Erkens,183.74485
Element Eighty,183.7971
Raimundos,183.7971
Sound Dimension,183.81016
Aventura,183.87546666666665
Smokey Robinson & The Miracles,183.90159
Syl Johnson,183.90159
Chicken Shack,183.914645
Damien Jurado,183.97124666666667
Angélica Maria,183.97995
Overcome,184.00608
Adam Brand,184.019135
Mike Francis,184.05832
Jean Corti,184.05832333333333
Guildo Horn feat. Pomp & Brass,184.11057
The Five Stairsteps,184.13669
John Lurie,184.18893
Single File,184.18893
